loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,
77078a60-7553-4cf3-8ee6-396f343572cc,28,female,Bachelor,94962,8,MORTGAGE,6000,EDUCATION,15.23,0.06,8,617,no,0,
7707a21b-b74f-45e1-b2f2-ef105ae4cfad,24,male,High School,109017,2,OWN,8197,PERSONAL,11.01,0.08,3,563,yes,0,
77084b99-432d-4cb8-be35-1dec02434ca0,48,female,High School,35800,28,RENT,3000,DEBTCONSOLIDATION,12.49,0.08,14,692,no,1,
770b4f06-1ce2-4d5f-a27f-453ee1c06b42,26,female,Associate,64078,5,MORTGAGE,3000,HOMEIMPROVEMENT,10.95,0.05,4,675,no,1,
770b6e95-54a3-4b13-9992-13a9db042d13,29,male,Associate,95204,3,MORTGAGE,10000,VENTURE,18.09,0.11,9,655,yes,0,
770b770c-6916-410d-991f-f00b88948e02,27,female,Associate,77693,4,MORTGAGE,3500,MEDICAL,11.99,0.05,8,574,yes,0,
770c55cd-c650-46bd-b0bb-55e53a4a0fc2,22,female,Bachelor,71937,0,OTHER,12000,MEDICAL,11.01,0.17,3,529,no,1,
770cedfe-f72d-4673-bde6-8ea2a0e9fdd0,24,male,Master,49391,3,MORTGAGE,3000,PERSONAL,9.91,0.06,4,725,no,0,
77100f00-fd91-4dd6-89c3-3f76b2140a55,25,male,Bachelor,42969,1,RENT,1053,VENTURE,9.22,0.02,3,609,yes,0,
77107c84-9f13-442a-a9df-2ab16af2b8d6,60,male,Bachelor,55787,37,RENT,20000,DEBTCONSOLIDATION,10,0.36,22,710,no,1,
77151cf3-5fb9-4178-a307-e9e3d9a5d1e1,28,male,High School,19410,5,RENT,1200,EDUCATION,12.53,0.06,8,578,yes,0,
7716f77d-8a39-4537-ba5d-69531ae766b5,25,male,Associate,39561,2,RENT,8575,MEDICAL,15.62,0.22,2,706,no,1,
7718120d-98d3-4826-92fe-4ac6e2b9cb78,36,male,High School,44299,13,OWN,10000,MEDICAL,16.29,0.23,17,586,yes,0,
771af8b7-3e9d-45c3-9f33-fc829d752a86,22,female,Bachelor,87358,0,RENT,5000,MEDICAL,11.49,0.06,3,534,yes,0,
771c5fc6-a29a-404b-8b12-7fc1b202cca3,33,female,Bachelor,80404,11,OWN,3500,MEDICAL,11.01,0.04,9,698,yes,0,
771e2a5a-ac3e-4750-a1c9-5701d95636cc,21,female,Master,53438,0,RENT,12875,EDUCATION,15.31,0.24,2,678,no,1,
771f2e50-6d66-4cfc-a3e9-5b9a7896f687,25,male,High School,78800,5,MORTGAGE,11432,PERSONAL,10.49,0.15,4,590,no,0,
77214c52-03ed-4068-8ec7-760e2c170459,34,female,Associate,58890,8,MORTGAGE,10000,PERSONAL,7.14,0.17,10,610,no,0,
77236172-658c-4c81-858d-6e1e0066f108,23,male,Bachelor,37343,1,RENT,6300,EDUCATION,14.35,0.17,4,583,no,0,
7724171d-71b0-451c-a552-7adeb15de4aa,28,male,High School,42810,4,OWN,5000,VENTURE,14.27,0.12,10,549,no,0,
77246787-b2e1-4d93-9bfd-45a7323bf708,25,female,Master,114958,2,RENT,24000,VENTURE,6.54,0.21,4,704,yes,0,
7724e687-b529-4979-bdc3-9913a070cf98,28,male,Associate,63808,7,RENT,10800,MEDICAL,7.88,0.17,8,597,yes,0,
7727ef4d-72dd-4404-9fc3-10942547c089,29,male,Bachelor,114513,6,RENT,12000,VENTURE,10.71,0.1,5,643,yes,0,
77282a3d-d57a-439f-ab27-a7865bcf526f,38,male,Associate,49442,17,OWN,9000,MEDICAL,7.49,0.18,16,693,yes,0,
772933e7-2f5a-4e87-910a-854377cb5e61,32,female,High School,39471,7,RENT,4000,MEDICAL,11.49,0.1,9,692,yes,0,
772a9b54-6fb4-4397-8b4c-72011668bd03,25,male,Bachelor,75297,0,MORTGAGE,6510,MEDICAL,9.93,0.09,4,587,yes,0,
772ab377-7cd1-4bc6-94fb-485f62194f30,22,female,Bachelor,40214,1,RENT,10000,PERSONAL,12.42,0.25,3,567,no,1,
772adbc7-2a2e-416d-a514-c8dd63637dcc,31,female,High School,165962,9,MORTGAGE,25000,DEBTCONSOLIDATION,10.78,0.15,6,653,yes,0,
772b1818-2060-4b9b-82dd-87b44f196dc8,23,female,High School,104248,1,OWN,16000,EDUCATION,11.86,0.15,3,650,yes,0,
772e589f-b16d-4ee1-9e16-e82755769e94,25,male,Bachelor,39552,1,MORTGAGE,15000,PERSONAL,11.11,0.38,4,645,yes,0,
772e5c6f-643a-4f96-88d6-d8acf18f3b5b,39,female,Associate,87371,17,RENT,20000,MEDICAL,12.69,0.23,14,553,yes,0,
773050d1-67af-4bb5-8f06-718b46ae8c21,22,male,Bachelor,62469,2,RENT,9000,EDUCATION,15.33,0.14,4,573,no,0,
7732933d-b848-4406-9206-e972735b7172,27,male,Associate,50164,3,MORTGAGE,10000,PERSONAL,8.59,0.2,8,614,no,0,
77338a8d-a16a-4055-a763-892cb58c02b5,28,female,Associate,130860,2,MORTGAGE,27400,PERSONAL,10.99,0.21,8,642,no,0,
773503ef-d2ad-4280-8952-2d634aa1a5f4,24,male,High School,123535,3,OWN,24250,MEDICAL,11.83,0.2,3,621,no,0,
773517c9-01e2-4ac0-83e4-8618f920ac9f,28,male,Master,59379,3,RENT,12000,DEBTCONSOLIDATION,12.87,0.2,5,627,yes,0,
7738c690-711e-4a9a-99d2-5be7168238a9,39,female,Associate,54384,17,RENT,6000,MEDICAL,7.88,0.11,17,634,no,0,
7738e47b-5db9-422f-8de1-a7e739294e24,22,male,Associate,73022,0,RENT,7800,VENTURE,15.21,0.11,4,645,no,0,
773a4592-f72f-4436-ad8f-6e3c89f2eb70,23,male,High School,71925,1,MORTGAGE,2000,VENTURE,5.42,0.03,2,655,yes,0,
773ba330-6334-402c-8ba4-a6fd998d8fd7,24,male,High School,42797,3,RENT,1850,MEDICAL,7.12,0.04,3,489,yes,0,
773e1165-8f11-4543-b6f1-85cf2d4e96b2,31,female,Bachelor,55297,8,MORTGAGE,12250,DEBTCONSOLIDATION,14.27,0.22,10,672,yes,0,
773ee3e9-cc06-4921-aa2e-064def0e4994,44,female,Doctorate,129728,19,RENT,4823,PERSONAL,12.09,0.04,11,714,no,0,
7741f950-2b7d-4a51-af38-c9906644c011,24,male,High School,89871,0,RENT,10000,HOMEIMPROVEMENT,14.54,0.11,2,660,no,1,
7744d7d8-cb6a-434e-a197-d4a2b0c22d0b,34,female,Bachelor,93227,11,RENT,35000,DEBTCONSOLIDATION,18.25,0.38,10,602,no,1,
7747adf9-a73b-42bf-b6ca-efc241f06ba3,35,female,Bachelor,100954,12,MORTGAGE,11192,EDUCATION,10.51,0.11,10,647,yes,0,
7748e3d2-1385-42e5-acfb-a60dd3023c69,29,male,Bachelor,360724,4,MORTGAGE,24109,EDUCATION,15.72,0.07,7,644,no,0,
7749adbd-6405-4921-803f-8c7934d9ee33,34,female,Bachelor,204915,8,MORTGAGE,7500,VENTURE,15.99,0.04,10,618,no,0,
7749c94d-5e3a-4042-8508-f51b0b5042f1,30,male,Bachelor,49603,6,RENT,8500,EDUCATION,12.87,0.17,7,664,yes,0,
774b9650-a085-434f-880c-120fe2f80f1b,26,female,Associate,125665,5,RENT,24000,DEBTCONSOLIDATION,20,0.19,4,657,no,1,
774df4cf-db8a-488b-bafb-fbe41c6355f7,28,male,High School,49248,6,OWN,3600,EDUCATION,6.99,0.07,10,680,no,0,
7751930f-9e64-446b-93a2-6bfbd292e078,31,female,Associate,94379,10,MORTGAGE,18000,EDUCATION,10.76,0.19,7,676,no,0,
77533574-0263-447d-9543-a4de19f73fbd,28,female,Associate,59242,3,RENT,12000,VENTURE,12.87,0.2,10,622,yes,0,
7757fe2f-ec9d-4f1f-8c9b-0aeca4f14755,32,female,Bachelor,44654,10,RENT,5000,HOMEIMPROVEMENT,6.91,0.11,5,653,no,1,
77591488-6e64-4941-8ad8-1ed5a4e9bf2f,29,female,Master,130508,5,MORTGAGE,5000,EDUCATION,12.2,0.04,8,654,yes,0,
775b80f5-1080-41c9-adb3-087210239f8a,32,male,Bachelor,109180,10,RENT,10000,DEBTCONSOLIDATION,11.12,0.09,8,613,yes,0,
775c9705-1654-4215-b2da-b803ac0eb617,25,female,Bachelor,92385,4,RENT,18000,EDUCATION,13.69,0.19,6,603,no,1,
775ca5fe-774e-4057-91ac-050d2a987310,25,male,Bachelor,75321,4,MORTGAGE,20000,EDUCATION,10.8,0.27,4,623,yes,0,
775d129b-96aa-4b57-8e29-217b74df51bc,21,male,Bachelor,39423,0,RENT,7200,EDUCATION,5.42,0.18,4,654,yes,0,
7760c7be-84ab-4a9d-ad98-eca887690762,36,male,Bachelor,145182,12,RENT,24250,PERSONAL,11.96,0.17,11,619,yes,0,
77669763-11ed-4a90-bd83-7c82eb98df00,26,male,Associate,39351,7,RENT,8575,MEDICAL,15.91,0.22,3,611,no,1,
7768fed3-e53b-4c82-a99d-fc75746cb584,37,male,High School,49169,16,RENT,2350,MEDICAL,7.88,0.05,12,544,yes,0,
776a76e6-9355-4fb4-a790-dfbeb5dc9c87,21,female,High School,60856,1,MORTGAGE,15000,MEDICAL,6.54,0.25,4,648,no,0,
776b5173-c342-4844-8eb9-0cc7ccaba99d,24,female,Bachelor,83853,3,RENT,27600,HOMEIMPROVEMENT,11.01,0.33,2,690,no,1,
776e3405-e933-4e89-8da3-91b8ee9b805b,25,male,High School,70989,0,RENT,7000,VENTURE,7.57,0.1,5,618,yes,0,
776f5aa3-4640-4e7a-a1ae-cac20c98bf9d,26,male,Bachelor,30751,0,RENT,1000,MEDICAL,14.65,0.03,3,560,yes,0,
7770816c-a851-4d87-ad9e-4ae558534c1e,27,male,High School,72919,6,RENT,6000,PERSONAL,8.94,0.08,9,602,yes,0,
77716bf1-811f-4b6c-aac3-c88305df265e,27,female,Associate,112232,7,MORTGAGE,13000,PERSONAL,7.14,0.12,5,656,no,0,
7771e3eb-0593-4090-b842-903358dda978,29,male,Bachelor,88355,4,MORTGAGE,29979,VENTURE,7.87,0.34,7,610,no,0,
77723cfd-060a-4716-9ab8-db13492879c3,28,male,Associate,68404,4,MORTGAGE,15000,DEBTCONSOLIDATION,7.49,0.22,9,637,yes,0,
7772dfc9-22cf-4b2c-97b0-48c28135de58,25,male,Associate,44239,1,MORTGAGE,7000,DEBTCONSOLIDATION,14.91,0.16,4,648,no,1,
77770d4f-dacb-4f64-be1a-4c7405e2169e,21,female,Associate,16248,1,RENT,5000,VENTURE,10.75,0.31,4,606,no,1,
7779176c-a421-4caf-af98-25b87adc885f,32,male,High School,61089,4,OWN,10000,EDUCATION,6.03,0.16,9,674,no,0,
777b4422-403a-4acf-b3d6-568431a7d6f3,24,male,Master,132735,2,MORTGAGE,18000,MEDICAL,12.09,0.14,4,650,yes,0,
777c7af8-43ba-4a38-ae86-8ade6f682885,31,female,Master,29902,9,RENT,3000,DEBTCONSOLIDATION,7.49,0.1,10,669,yes,0,
777cea28-a8e1-428e-83b2-bb760614b346,25,male,Master,61180,3,RENT,4000,MEDICAL,6.92,0.07,4,620,yes,0,
777d02da-237f-42e7-a7f9-84334377be82,25,male,High School,73071,4,OWN,10000,DEBTCONSOLIDATION,16.49,0.14,3,647,no,0,
777ef014-b55f-41b8-a286-7f54496e1462,22,female,Associate,22319,1,RENT,4000,MEDICAL,11.49,0.18,4,674,no,1,
777f7ae6-345c-4ffa-9f6b-36b6f6668b85,24,female,High School,52619,1,RENT,3000,EDUCATION,12.86,0.06,4,645,no,0,
777f8fb0-7060-4f7d-9e3b-a79a9905b276,28,male,High School,109061,6,MORTGAGE,5500,MEDICAL,7.49,0.05,7,658,yes,0,
778014dd-85ff-4949-8b4d-0ac0ca8b6352,25,male,Associate,56529,1,RENT,4000,DEBTCONSOLIDATION,16.32,0.07,3,617,no,1,
77804e02-29c2-4d30-ba9c-7d844480f168,28,male,Master,116621,5,MORTGAGE,11100,HOMEIMPROVEMENT,8.09,0.1,8,606,yes,0,
77870223-f6bd-4342-b1b6-f51147474af4,30,female,Bachelor,83866,6,RENT,15000,EDUCATION,12.07,0.18,6,695,no,0,
77876b13-e379-49d6-9def-c48f86cc74ec,33,female,High School,67016,10,MORTGAGE,15000,PERSONAL,6.54,0.22,6,647,yes,0,
778891ce-d576-4632-9eac-4b118942720b,29,female,Bachelor,71823,2,RENT,6000,HOMEIMPROVEMENT,9.75,0.08,7,660,no,0,
778a21dc-cb46-4398-9a85-e2a04ba98a2e,23,female,Associate,73043,1,MORTGAGE,1200,EDUCATION,6.03,0.02,3,681,no,0,
778aa755-4cdf-47dc-819c-0d49e69b56b3,31,female,Master,61123,6,RENT,6500,DEBTCONSOLIDATION,9.38,0.11,5,602,no,0,
778b2d51-276a-46fd-8d75-1ae1be66fd77,34,female,Bachelor,63210,11,RENT,5000,VENTURE,13.99,0.08,8,663,no,0,
778b377e-7346-47ab-ab91-30e46e83f4cd,33,female,High School,87302,14,MORTGAGE,4250,VENTURE,5.42,0.05,5,618,no,0,
778c372e-f35f-4e95-8948-d888bd5cab7b,34,female,Bachelor,145532,11,MORTGAGE,20000,MEDICAL,14.79,0.14,8,679,yes,0,
778c59e6-a296-40b8-90d6-987fa33e5ff6,23,male,Bachelor,100686,5,MORTGAGE,24175,EDUCATION,11.11,0.24,2,644,no,1,
778dda17-c73e-41cd-aa54-59626d8b84e1,23,male,High School,57510,1,RENT,4000,DEBTCONSOLIDATION,11.98,0.07,4,564,yes,0,
778e89dd-912d-4bdb-b659-102244a9f225,34,male,High School,193007,11,MORTGAGE,25000,DEBTCONSOLIDATION,13.49,0.13,5,561,yes,0,
7790d0b3-543a-4688-b9de-62a73125efe0,22,female,Bachelor,64220,0,MORTGAGE,2500,EDUCATION,7.4,0.04,3,639,yes,0,
7790d387-5940-4942-844c-e00f352448e0,33,female,Associate,29382,10,RENT,5000,VENTURE,12.69,0.17,10,684,yes,0,
7791fe7e-1d0d-49e7-a2da-796b307a742a,30,female,High School,97103,7,MORTGAGE,14446,HOMEIMPROVEMENT,12.04,0.15,9,652,yes,0,
7793f808-cb45-4e40-8fd1-e5d171e87bbc,26,male,Associate,75459,4,RENT,4170,MEDICAL,13.23,0.06,5,553,yes,0,
7796856c-86b4-4d90-b240-b4bfedeae461,25,female,Bachelor,144952,4,MORTGAGE,14500,MEDICAL,7.49,0.1,4,611,yes,0,
7797b7cf-72bb-4329-806f-66de580d2f44,22,male,Bachelor,66172,1,RENT,5600,VENTURE,9.63,0.08,3,677,yes,0,
779d10c3-8604-4d0a-8817-e4d8abdfc063,23,female,Associate,97116,2,MORTGAGE,17000,EDUCATION,12.21,0.18,2,521,yes,0,
779da992-f85c-46bd-9244-bbd2bda687e9,24,male,High School,114957,3,RENT,4000,EDUCATION,7.9,0.03,4,624,no,0,
779f50b3-ad4e-43eb-9c4e-23115b441c3c,25,male,Bachelor,29971,4,RENT,5000,EDUCATION,6.92,0.17,4,654,yes,0,
77a1d69c-9f61-4201-aba7-f1277e854067,36,male,Bachelor,57773,11,RENT,4892,DEBTCONSOLIDATION,11.9,0.08,10,624,yes,0,
77a611a9-b29a-4210-9e3d-843407ec3780,40,male,High School,42806,20,MORTGAGE,4000,EDUCATION,10.37,0.09,17,654,no,0,
77a6e7a7-e095-4d7e-8120-bd12c03c4f20,22,male,Associate,20201,0,RENT,6250,VENTURE,9.91,0.31,2,647,no,1,
77a805b7-d995-4554-b487-1348839b5bab,22,male,Bachelor,55199,0,RENT,1800,VENTURE,16.49,0.03,4,601,yes,0,
77a873b8-8fd9-4971-aec0-37b2e1bbcd98,23,male,Associate,103428,0,OWN,9600,EDUCATION,13.61,0.09,3,674,yes,0,
77aa6a02-1ef2-4b06-8b8d-f829303317db,23,female,Associate,99148,0,MORTGAGE,10967,PERSONAL,10.77,0.11,3,663,yes,0,
77ab437a-6f7e-48b7-a9ad-28a1bf24dba3,27,male,Master,58021,4,MORTGAGE,13000,MEDICAL,7.88,0.22,8,664,no,1,
77af5024-0fab-46e6-8617-15b9f517141d,27,female,Bachelor,84197,3,RENT,9000,EDUCATION,7.06,0.11,6,592,no,1,
77b18c29-0195-4761-885d-8329048769fe,33,male,Doctorate,91488,8,RENT,6000,MEDICAL,7.51,0.07,9,689,yes,0,
77b23d1e-7dc3-476f-9993-02785d75c281,25,male,High School,94406,4,MORTGAGE,25000,HOMEIMPROVEMENT,9.64,0.26,4,624,no,0,
77b312a2-ad64-4882-b402-497da9d2cc3d,27,male,Bachelor,64617,5,RENT,8400,VENTURE,11.86,0.13,10,627,yes,0,
77b43f75-6770-4934-a901-26680c9bd42b,23,female,Bachelor,46711,0,RENT,10000,VENTURE,7.51,0.21,4,625,yes,0,
77b51012-e805-4070-a2e2-87c07bb8c16a,37,male,High School,36758,13,MORTGAGE,8000,HOMEIMPROVEMENT,11.01,0.22,17,646,no,0,
77b5bb44-e9fc-4557-b9f7-dbda4ceb737a,31,male,Master,36948,8,RENT,6600,VENTURE,16.49,0.18,6,643,no,1,
77b6c0e2-4acb-4007-a516-f25562cebc48,22,female,Associate,115427,0,MORTGAGE,9000,MEDICAL,8.49,0.08,2,687,yes,0,
77b8059f-7a6f-4a84-8218-e920262fade6,24,female,Master,71458,2,RENT,6000,MEDICAL,15.05,0.08,4,622,no,1,
77b94a7f-87b6-4bad-8111-38c62cd0c2a8,21,female,High School,64752,1,RENT,10000,EDUCATION,7.51,0.15,4,600,yes,0,
77b9cde6-94ff-4b4d-830e-e10791e77454,29,female,Associate,86509,6,MORTGAGE,4000,DEBTCONSOLIDATION,7.14,0.05,9,605,no,0,
77ba4546-cfbe-4507-8285-e5169eee5eac,23,male,Bachelor,70566,0,RENT,8000,DEBTCONSOLIDATION,7.14,0.11,2,647,no,0,
77ba6119-94fc-4fcb-9281-eb59576c92e5,47,female,Master,54005,25,OWN,4000,HOMEIMPROVEMENT,11.14,0.07,16,638,yes,0,
77bb6483-6fd8-4d28-b8d9-345103fd1551,32,male,Bachelor,181078,9,MORTGAGE,20000,PERSONAL,7.9,0.11,10,591,yes,0,
77bbc2e2-a2b0-4988-8347-4ed7e0a17d1e,35,male,High School,68442,11,MORTGAGE,15000,HOMEIMPROVEMENT,11.26,0.22,10,615,no,0,
77bc06e7-864e-4dc9-84f6-af4e2486d674,27,female,Associate,122069,6,MORTGAGE,11025,MEDICAL,7.9,0.09,5,508,yes,0,
77bca217-cf2b-4a9d-9f14-8967abbac283,30,female,High School,48789,8,RENT,20000,DEBTCONSOLIDATION,12.93,0.41,5,675,no,1,
77be2f3e-1996-4631-bd65-3944d5cf90ed,28,male,High School,102738,1,RENT,16000,VENTURE,11.94,0.16,7,666,no,0,
77c569ce-c0a4-4f89-92b8-db30ee6ac209,25,male,Bachelor,126646,5,MORTGAGE,12000,VENTURE,14.77,0.09,3,505,yes,0,
77c598d7-6a64-4361-b900-45998395f8c8,22,male,Bachelor,80115,1,MORTGAGE,2700,DEBTCONSOLIDATION,6.76,0.03,3,669,yes,0,
77c5e1eb-f490-4c00-880c-2c39231d2dab,26,male,High School,34602,0,RENT,6580,VENTURE,10.96,0.19,3,524,yes,0,
77c6ede4-d885-43a2-8636-cd8e9c3d25e8,26,male,Associate,11250,8,RENT,3500,EDUCATION,7.29,0.31,3,661,no,1,
77c866b3-5a7f-4ff1-b406-ba417f6f034b,25,female,High School,51465,4,RENT,8675,EDUCATION,15.99,0.17,2,676,no,0,
77c88d7e-255c-45bd-a349-01ac5775adde,31,female,High School,30842,6,MORTGAGE,3000,DEBTCONSOLIDATION,8.9,0.1,8,643,no,0,
77cad3d1-d176-4dcd-af7b-d4f4d7eba9e7,26,female,High School,71836,4,MORTGAGE,10000,MEDICAL,8.99,0.14,5,642,yes,0,
77ced220-b03a-49a9-9073-bf7758c0cb27,26,female,High School,104021,8,RENT,7800,MEDICAL,11.83,0.07,3,703,yes,0,
77cede86-90c1-4bd9-bdf1-4c10550b65d4,22,male,High School,114994,1,MORTGAGE,7200,DEBTCONSOLIDATION,11.49,0.06,2,577,yes,0,
77cf25f4-3df7-4708-a175-20b1adafe5dd,21,male,Associate,48134,0,MORTGAGE,1000,EDUCATION,7.49,0.02,3,662,no,0,
77d05d9b-ceb0-4e1c-a2cc-c9150ecf0248,24,male,Associate,51631,2,MORTGAGE,19200,DEBTCONSOLIDATION,7.9,0.37,2,584,yes,0,
77d1920e-bb15-41d0-bf84-8354a3d346a9,26,male,Associate,150504,2,MORTGAGE,10000,VENTURE,10.75,0.07,5,595,yes,0,
77d204f9-029e-41ec-8f40-08e194dde940,29,female,Bachelor,63397,4,RENT,11000,HOMEIMPROVEMENT,15.62,0.17,10,710,no,1,
77d2b06a-1bfe-4f45-9a40-0909fc7c5969,25,female,Master,94422,3,RENT,6000,PERSONAL,9.63,0.06,4,654,no,0,
77d314a0-a774-4856-9966-f0fa286a9c26,23,male,Associate,124795,0,MORTGAGE,21850,DEBTCONSOLIDATION,10,0.18,3,600,yes,0,
77d3756d-64b4-4224-a65f-cb3c810fdf5a,35,male,Bachelor,55250,13,RENT,5500,MEDICAL,6.92,0.1,6,655,yes,0,
77d95192-1be7-4ad9-8713-0fb7132a10a3,30,female,Associate,81404,8,RENT,14000,EDUCATION,12.84,0.17,8,639,yes,0,
77dc09b4-6401-4359-8e4c-3dc00f85cf83,22,female,High School,67102,0,RENT,12000,MEDICAL,11.01,0.18,3,610,no,1,
77dc7108-7b8a-47d3-b099-6ea12226d4ca,27,male,Master,48917,5,RENT,14000,MEDICAL,13.11,0.29,5,563,no,1,
77dcd45c-8943-4d9f-abe3-a2a391706f99,28,male,High School,52632,5,RENT,7000,MEDICAL,11.01,0.13,8,653,yes,0,
77e00654-8659-42ce-8a9b-671a5479493b,33,male,Associate,72783,7,RENT,9000,HOMEIMPROVEMENT,8.49,0.12,6,661,yes,0,
77e43cd6-ae66-4107-8b56-b157ff115adc,26,female,Doctorate,35793,3,MORTGAGE,11200,HOMEIMPROVEMENT,11.14,0.31,4,708,no,1,
77e45766-e986-4712-ab64-3a893a923afd,26,male,High School,61021,2,MORTGAGE,5000,EDUCATION,9.05,0.08,3,626,yes,0,
77e56231-87dc-4e7b-b105-e720a33486b3,23,female,Bachelor,216891,0,MORTGAGE,28000,PERSONAL,7.51,0.13,3,633,yes,0,
77e66604-d493-47d2-902f-6da1fc948804,29,female,Associate,64417,7,RENT,8458,MEDICAL,5.82,0.13,9,540,yes,0,
77e7db0c-c65f-444f-92c6-251563b2141c,26,male,High School,53670,5,RENT,4600,MEDICAL,13.99,0.09,3,658,no,1,
77e90e33-a6b1-499e-bb20-1a16d45caff0,23,male,Bachelor,100420,4,RENT,20000,DEBTCONSOLIDATION,11.01,0.2,2,571,no,1,
77f50116-39f2-4cc3-a9d9-523bd40cbdfd,29,female,Associate,68768,7,MORTGAGE,14750,MEDICAL,11.01,0.21,8,699,yes,0,
77f7ecc8-3c37-472d-b72b-155285960562,24,male,Bachelor,9799,0,RENT,1200,HOMEIMPROVEMENT,13.48,0.12,4,611,no,1,
77f902b6-a43e-49fc-8569-ac4208cadb4b,22,male,Associate,52556,0,RENT,13000,EDUCATION,12.87,0.25,4,644,no,0,
77f9f9e6-7ebc-446c-85d7-8a211bfb67ae,32,male,High School,75621,8,RENT,10000,VENTURE,17.27,0.13,7,627,no,1,
77fb9d2a-fc2b-4611-8cc0-5fb97b3a6c96,23,male,Associate,85524,2,MORTGAGE,14500,EDUCATION,5.99,0.17,3,656,yes,0,
77fd3a6f-1bbb-435b-91e2-46467040536b,29,male,Master,121064,6,RENT,10000,VENTURE,9.63,0.08,9,733,no,0,
7800146a-1e36-495d-9515-3c280c7cf7e3,29,male,High School,168808,8,RENT,20000,PERSONAL,10,0.12,9,714,no,0,
7802b640-7f4c-4a77-9377-845923197f6b,28,female,High School,39384,7,RENT,6000,PERSONAL,11.01,0.15,5,677,yes,0,
7803626b-ea59-45d4-b1a5-b037b47631b2,29,female,Bachelor,91317,8,RENT,17000,VENTURE,11.26,0.19,6,608,yes,0,
7805c19a-110f-477f-9a85-caa700fd0d07,24,female,High School,32571,2,RENT,8875,MEDICAL,6.62,0.27,4,570,no,1,
7807929e-0ada-419c-87e8-c73d3bb122f8,39,female,High School,154624,18,MORTGAGE,20000,HOMEIMPROVEMENT,13.11,0.13,15,610,no,1,
78079f59-a2dc-4937-85ba-0c042be97dfb,24,male,Bachelor,105383,1,MORTGAGE,12000,HOMEIMPROVEMENT,8.59,0.11,3,609,yes,0,
7809462e-a62f-47ed-b17e-de60aebb7464,31,male,Associate,103201,11,RENT,18500,MEDICAL,7.51,0.18,7,667,no,1,
780a4bee-4d98-4d29-a4f3-cfb987a10ca9,25,female,Master,34666,3,RENT,1000,MEDICAL,11.56,0.03,4,692,no,0,
780c222d-4c28-45a0-9ef4-b42a73dc4b97,22,female,Bachelor,42548,0,MORTGAGE,13000,PERSONAL,16,0.31,2,676,no,0,
780ca6a5-214e-45e0-a52e-9c983608017d,30,male,Master,89526,8,MORTGAGE,10000,HOMEIMPROVEMENT,8.92,0.11,6,727,no,0,
78105c9e-1279-43a1-9156-40342713b49d,23,female,Bachelor,40925,0,RENT,9000,PERSONAL,11.01,0.22,4,487,no,1,
781179e5-b0a2-4201-865f-a71b67a7406d,48,male,Bachelor,37097,28,MORTGAGE,2100,HOMEIMPROVEMENT,12.42,0.06,14,701,yes,0,
78132e58-15d0-4174-ac5c-da52a048c1ec,28,female,High School,48993,7,RENT,5000,VENTURE,10.61,0.1,10,636,yes,0,
7813365d-678c-487d-ba41-891f20a652ed,31,male,Bachelor,94540,13,RENT,10000,EDUCATION,14.27,0.11,10,709,no,1,
7814bbe7-45c4-4a95-8d69-0f26c6925602,27,female,Bachelor,102808,4,MORTGAGE,18999,VENTURE,13.89,0.18,5,661,yes,0,
7815b776-8e35-4f94-bfb7-0240a668bc72,22,female,Associate,93127,2,RENT,20000,DEBTCONSOLIDATION,13.98,0.21,4,619,yes,0,
7818888f-b04b-4bb1-9272-4229e7b324f2,24,male,Associate,102444,1,MORTGAGE,25000,MEDICAL,11.26,0.24,4,684,no,0,
781941ad-03a7-4715-878c-356a670d1a4e,34,male,Bachelor,32152,10,RENT,3000,MEDICAL,8.69,0.09,9,675,yes,0,
781cc780-e018-4c06-9b9d-a863ea35b6c6,28,female,Associate,45947,4,RENT,1673,DEBTCONSOLIDATION,8.33,0.04,8,667,yes,0,
781ccb6f-e606-4e8d-b2d3-36139a6343a0,28,female,High School,81666,4,RENT,12000,EDUCATION,11.01,0.15,7,523,yes,0,
781d1f3b-baea-4cb0-9e6c-7b38bb27780e,23,female,High School,68131,0,MORTGAGE,10000,MEDICAL,8.59,0.15,3,580,yes,0,
781d8a5a-3a67-4675-9ae5-331863dc989e,25,female,High School,93256,2,MORTGAGE,8000,EDUCATION,15.33,0.09,2,578,yes,0,
7820c738-0a55-42c8-84e0-78eb4dab334c,26,male,High School,50111,4,RENT,3000,DEBTCONSOLIDATION,12.42,0.06,3,540,yes,0,
78222f27-fade-4876-9015-4322e08c187e,22,male,Bachelor,97417,0,MORTGAGE,35000,EDUCATION,11.01,0.36,2,571,yes,0,
78265b3c-0a33-4e97-badc-68618863ad93,29,male,Bachelor,106861,3,RENT,9000,VENTURE,7.01,0.08,10,683,no,0,
782a0153-aa6d-47ac-bbf6-a451ef991f98,22,male,Associate,169019,0,MORTGAGE,20000,VENTURE,6.91,0.12,3,514,yes,0,
782d03cb-c017-49cc-93ba-e2865f08ce49,22,female,Master,90905,0,MORTGAGE,14825,EDUCATION,12.69,0.16,3,663,yes,0,
782d550e-3c99-4623-b328-cbb990eb4860,25,female,Bachelor,27570,0,MORTGAGE,5875,EDUCATION,6.62,0.21,2,680,no,1,
